t, uC1, uC2, iL2, u1
0.021645, -6.255000, 0.000000, 0.000000, -6.450000
0.021660, -6.405000, 0.000000, 0.000000, -6.600000
0.021675, -6.555000, 0.000000, 0.000000, -6.750000
0.021690, -6.705000, 0.000000, 0.000000, -6.900000
0.021705, -6.855000, 0.000000, 0.000000, -7.050000
0.021720, -7.005000, 0.000000, 0.000000, -7.200000
0.021735, -7.155000, 0.000000, 0.000000, -7.350000
0.021750, -7.305000, 0.000000, 0.000000, -7.500000
0.021765, -7.455000, 0.000000, 0.000000, -7.650000
0.021780, -7.605000, 0.000000, 0.000000, -7.800000
0.021795, -7.755000, 0.000000, 0.000000, -7.950000
0.021810, -7.905000, 0.000000, 0.000000, -8.100000
0.021825, -8.055000, 0.000000, 0.000000, -8.250000
0.021840, -8.205000, 0.000000, 0.000000, -8.400000
0.021855, -8.355000, 0.000000, 0.000000, -8.550000
0.021870, -8.505000, 0.000000, 0.000000, -8.700000
0.021885, -8.655000, 0.000000, 0.000000, -8.850000
0.021900, -8.805000, 0.000000, 0.000000, -9.000000
0.021915, -8.955000, 0.000000, 0.000000, -9.150000
0.021930, -9.105000, 0.000000, 0.000000, -9.300000
0.021945, -9.255000, 0.000000, 0.000000, -9.450000
0.021960, -9.405000, 0.000000, 0.000000, -9.600000
0.021975, -9.555000, 0.000000, 0.000000, -9.750000
0.021990, -9.705000, 0.000000, 0.000000, -9.900000
0.022005, -9.848590, 0.000000, 0.000000, -10.000000
0.022020, -9.929541, 0.000000, 0.000000, -10.000000
0.022035, -9.967211, 0.000000, 0.000000, -10.000000
0.022050, -9.984742, 0.000000, 0.000000, -10.000000
0.022065, -9.992899, 0.000000, 0.000000, -10.000000
0.022080, -9.996696, 0.000000, 0.000000, -10.000000
0.022095, -9.998462, 0.000000, 0.000000, -10.000000
0.022110, -9.999284, 0.000000, 0.000000, -10.000000
0.022125, -9.999667, 0.000000, 0.000000, -10.000000
0.022140, -9.999845, 0.000000, 0.000000, -10.000000
0.022155, -9.999928, 0.000000, 0.000000, -10.000000
0.022170, -9.999966, 0.000000, 0.000000, -10.000000
0.022185, -9.999984, 0.000000, 0.000000, -10.000000
0.022200, -9.999993, 0.000000, 0.000000, -10.000000
0.022215, -9.999997, 0.000000, 0.000000, -10.000000
0.022230, -9.999998, 0.000000, 0.000000, -10.000000
0.022245, -9.999999, 0.000000, 0.000000, -10.000000
0.022260, -10.000000, 0.000000, 0.000000, -10.000000
0.022275, -10.000000, 0.000000, 0.000000, -10.000000
0.022290, -10.000000, 0.000000, 0.000000, -10.000000
0.022305, -10.000000, 0.000000, 0.000000, -10.000000
0.022320, -10.000000, 0.000000, 0.000000, -10.000000
0.022335, -10.000000, 0.000000, 0.000000, -10.000000
0.022350, -10.000000, 0.000000, 0.000000, -10.000000
0.022365, -10.000000, 0.000000, 0.000000, -10.000000
0.022380, -10.000000, 0.000000, 0.000000, -10.000000
0.022395, -10.000000, 0.000000, 0.000000, -10.000000
0.022410, -10.000000, 0.000000, 0.000000, -10.000000
0.022425, -10.000000, 0.000000, 0.000000, -10.000000
0.022440, -10.000000, 0.000000, 0.000000, -10.000000
0.022455, -10.000000, 0.000000, 0.000000, -10.000000
0.022470, -10.000000, 0.000000, 0.000000, -10.000000
0.022485, -10.000000, 0.000000, 0.000000, -10.000000
0.022500, -10.000000, 0.000000, 0.000000, -10.000000
0.022515, -10.000000, 0.000000, 0.000000, -10.000000
0.022530, -10.000000, 0.000000, 0.000000, -10.000000
0.022545, -10.000000, 0.000000, 0.000000, -10.000000
0.022560, -10.000000, 0.000000, 0.000000, -10.000000
0.022575, -10.000000, 0.000000, 0.000000, -10.000000
0.022590, -10.000000, 0.000000, 0.000000, -10.000000
0.022605, -10.000000, 0.000000, 0.000000, -10.000000
0.022620, -10.000000, 0.000000, 0.000000, -10.000000
0.022635, -10.000000, 0.000000, 0.000000, -10.000000
0.022650, -10.000000, 0.000000, 0.000000, -10.000000
0.022665, -10.000000, 0.000000, 0.000000, -10.000000
0.022680, -10.000000, 0.000000, 0.000000, -10.000000
0.022695, -10.000000, 0.000000, 0.000000, -10.000000
0.022710, -10.000000, 0.000000, 0.000000, -10.000000
0.022725, -10.000000, 0.000000, 0.000000, -10.000000
0.022740, -10.000000, 0.000000, 0.000000, -10.000000
0.022755, -10.000000, 0.000000, 0.000000, -10.000000
0.022770, -10.000000, 0.000000, 0.000000, -10.000000
0.022785, -10.000000, 0.000000, 0.000000, -10.000000
0.022800, -10.000000, 0.000000, 0.000000, -10.000000
0.022815, -10.000000, 0.000000, 0.000000, -10.000000
0.022830, -10.000000, 0.000000, 0.000000, -10.000000
0.022845, -10.000000, 0.000000, 0.000000, -10.000000
0.022860, -10.000000, 0.000000, 0.000000, -10.000000
0.022875, -10.000000, 0.000000, 0.000000, -10.000000
0.022890, -10.000000, 0.000000, 0.000000, -10.000000
0.022905, -10.000000, 0.000000, 0.000000, -10.000000
0.022920, -10.000000, 0.000000, 0.000000, -10.000000
0.022935, -10.000000, 0.000000, 0.000000, -10.000000
0.022950, -10.000000, 0.000000, 0.000000, -10.000000
0.022965, -10.000000, 0.000000, 0.000000, -10.000000
0.022980, -10.000000, 0.000000, 0.000000, -10.000000
0.022995, -10.000000, 0.000000, 0.000000, -10.000000
0.023010, -9.978342, 0.000000, 0.000000, -9.900000
0.023025, -9.890712, 0.000000, 0.000000, -9.750000
0.023040, -9.769737, 0.000000, 0.000000, -9.600000
0.023055, -9.633244, 0.000000, 0.000000, -9.450000
0.023070, -9.489529, 0.000000, 0.000000, -9.300000
0.023085, -9.342454, 0.000000, 0.000000, -9.150000
0.023100, -9.193815, 0.000000, 0.000000, -9.000000
0.023115, -9.044449, 0.000000, 0.000000, -8.850000
0.023130, -8.894743, 0.000000, 0.000000, -8.700000
0.023145, -8.744881, 0.000000, 0.000000, -8.550000
0.023160, -8.594944, 0.000000, 0.000000, -8.400000
0.023175, -8.444974, 0.000000, 0.000000, -8.250000
0.023190, -8.294988, 0.000000, 0.000000, -8.100000
0.023205, -8.144994, 0.000000, 0.000000, -7.950000
0.023220, -7.994997, 0.000000, 0.000000, -7.800000
0.023235, -7.844999, 0.000000, 0.000000, -7.650000
0.023250, -7.694999, 0.000000, 0.000000, -7.500000
0.023265, -7.545000, 0.000000, 0.000000, -7.350000
0.023280, -7.395000, 0.000000, 0.000000, -7.200000
0.023295, -7.245000, 0.000000, 0.000000, -7.050000
0.023310, -7.095000, 0.000000, 0.000000, -6.900000
0.023325, -6.945000, 0.000000, 0.000000, -6.750000
0.023340, -6.795000, 0.000000, 0.000000, -6.600000
0.023355, -6.645000, 0.000000, 0.000000, -6.450000
0.023370, -6.495000, 0.000000, 0.000000, -6.300000
0.023385, -6.345000, 0.000000, 0.000000, -6.150000
0.023400, -6.195000, 0.000000, 0.000000, -6.000000
0.023415, -6.045000, 0.000000, 0.000000, -5.850000
0.023430, -5.895000, 0.000000, 0.000000, -5.700000
0.023445, -5.745000, 0.000000, 0.000000, -5.550000
0.023460, -5.595000, 0.000000, 0.000000, -5.400000
0.023475, -5.445000, 0.000000, 0.000000, -5.250000
0.023490, -5.295000, 0.000000, 0.000000, -5.100000
0.023505, -5.145000, 0.000000, 0.000000, -4.950000
0.023520, -4.995000, 0.000000, 0.000000, -4.800000
0.023535, -4.845000, 0.000000, 0.000000, -4.650000
0.023550, -4.695000, 0.000000, 0.000000, -4.500000
0.023565, -4.545000, 0.000000, 0.000000, -4.350000
0.023580, -4.395000, 0.000000, 0.000000, -4.200000
0.023595, -4.245000, 0.000000, 0.000000, -4.050000
0.023610, -4.095000, 0.000000, 0.000000, -3.900000
0.023625, -3.945000, 0.000000, 0.000000, -3.750000
0.023640, -3.795000, 0.000000, 0.000000, -3.600000
0.023655, -3.645000, 0.000000, 0.000000, -3.450000
0.023670, -3.495000, 0.000000, 0.000000, -3.300000
0.023685, -3.345000, 0.000000, 0.000000, -3.150000
0.023700, -3.195000, 0.000000, 0.000000, -3.000000
0.023715, -3.045000, 0.000000, 0.000000, -2.850000
0.023730, -2.895000, 0.000000, 0.000000, -2.700000
0.023745, -2.745000, 0.000000, 0.000000, -2.550000
0.023760, -2.595000, 0.000000, 0.000000, -2.400000
0.023775, -2.445000, 0.000000, 0.000000, -2.250000
0.023790, -2.295000, 0.000000, 0.000000, -2.100000
0.023805, -2.145000, 0.000000, 0.000000, -1.950000
0.023820, -1.995000, 0.000000, 0.000000, -1.800000
0.023835, -1.845000, 0.000000, 0.000000, -1.650000
0.023850, -1.695000, 0.000000, 0.000000, -1.500000
0.023865, -1.545000, 0.000000, 0.000000, -1.350000
0.023880, -1.395000, 0.000000, 0.000000, -1.200000
0.023895, -1.245000, 0.000000, 0.000000, -1.050000
0.023910, -1.095000, 0.000000, 0.000000, -0.900000
0.023925, -0.945000, 0.000000, 0.000000, -0.750000
0.023940, -0.795000, 0.000000, 0.000000, -0.600000
0.023955, -0.645000, 0.000000, 0.000000, -0.450000
0.023970, -0.495000, 0.000000, 0.000000, -0.300000
0.023985, -0.345000, 0.000000, 0.000000, -0.150000
0.024000, -0.195000, 0.000000, 0.000000, 0.000000
0.024015, -0.045000, 0.000000, 0.000000, 0.150000
0.024030, 0.105000, 0.000000, 0.000000, 0.300000
0.024045, 0.255000, 0.000000, 0.000000, 0.450000
0.024060, 0.405000, 0.000000, 0.000000, 0.600000
0.024075, 0.555000, 0.000000, 0.000000, 0.750000
0.024090, 0.705000, 0.000000, 0.000000, 0.900000
0.024105, 0.855000, 0.000000, 0.000000, 1.050000
0.024120, 1.005000, 0.000000, 0.000000, 1.200000
0.024135, 1.155000, 0.000000, 0.000000, 1.350000
0.024150, 1.305000, 0.000000, 0.000000, 1.500000
0.024165, 1.455000, 0.000000, 0.000000, 1.650000
0.024180, 1.605000, 0.000000, 0.000000, 1.800000
0.024195, 1.755000, 0.000000, 0.000000, 1.950000
0.024210, 1.905000, 0.000000, 0.000000, 2.100000
0.024225, 2.055000, 0.000000, 0.000000, 2.250000
0.024240, 2.205000, 0.000000, 0.000000, 2.400000
0.024255, 2.355000, 0.000000, 0.000000, 2.550000
0.024270, 2.505000, 0.000000, 0.000000, 2.700000
0.024285, 2.655000, 0.000000, 0.000000, 2.850000
0.024300, 2.805000, 0.000000, 0.000000, 3.000000
0.024315, 2.955000, 0.000000, 0.000000, 3.150000
0.024330, 3.105000, 0.000000, 0.000000, 3.300000
0.024345, 3.255000, 0.000000, 0.000000, 3.450000
0.024360, 3.405000, 0.000000, 0.000000, 3.600000
0.024375, 3.555000, 0.000000, 0.000000, 3.750000
0.024390, 3.705000, 0.000000, 0.000000, 3.900000
0.024405, 3.855000, 0.000000, 0.000000, 4.050000
0.024420, 4.005000, 0.000000, 0.000000, 4.200000
0.024435, 4.155000, 0.000000, 0.000000, 4.350000
0.024450, 4.305000, 0.000000, 0.000000, 4.500000
0.024465, 4.455000, 0.000000, 0.000000, 4.650000
0.024480, 4.605000, 0.000000, 0.000000, 4.800000
0.024495, 4.755000, 0.000000, 0.000000, 4.950000
0.024510, 4.905000, 0.000000, 0.000000, 5.100000
0.024525, 5.055000, 0.000000, 0.000000, 5.250000
0.024540, 5.205000, 0.000000, 0.000000, 5.400000
0.024555, 5.355000, 0.000000, 0.000000, 5.550000
0.024570, 5.505000, 0.000000, 0.000000, 5.700000
0.024585, 5.655000, 0.000000, 0.000000, 5.850000
0.024600, 5.805000, 0.000000, 0.000000, 6.000000
0.024615, 5.955000, 0.000000, 0.000000, 6.150000
0.024630, 6.105000, 0.000000, 0.000000, 6.300000
0.024645, 6.255000, 0.000000, 0.000000, 6.450000
0.024660, 6.405000, 0.000000, 0.000000, 6.600000
0.024675, 6.555000, 0.000000, 0.000000, 6.750000
0.024690, 6.705000, 0.000000, 0.000000, 6.900000
0.024705, 6.855000, 0.000000, 0.000000, 7.050000
0.024720, 7.005000, 0.000000, 0.000000, 7.200000
0.024735, 7.155000, 0.000000, 0.000000, 7.350000
0.024750, 7.305000, 0.000000, 0.000000, 7.500000
0.024765, 7.455000, 0.000000, 0.000000, 7.650000
0.024780, 7.605000, 0.000000, 0.000000, 7.800000
0.024795, 7.755000, 0.000000, 0.000000, 7.950000
0.024810, 7.905000, 0.000000, 0.000000, 8.100000
0.024825, 8.055000, 0.000000, 0.000000, 8.250000
0.024840, 8.205000, 0.000000, 0.000000, 8.400000
0.024855, 8.355000, 0.000000, 0.000000, 8.550000
0.024870, 8.505000, 0.000000, 0.000000, 8.700000
0.024885, 8.655000, 0.000000, 0.000000, 8.850000
0.024900, 8.805000, 0.000000, 0.000000, 9.000000
0.024915, 8.955000, 0.000000, 0.000000, 9.150000
0.024930, 9.105000, 0.000000, 0.000000, 9.300000
0.024945, 9.255000, 0.000000, 0.000000, 9.450000
0.024960, 9.405000, 0.000000, 0.000000, 9.600000
0.024975, 9.555000, 0.000000, 0.000000, 9.750000
0.024990, 9.705000, 0.000000, 0.000000, 9.900000
0.025005, 9.848590, 0.000000, 0.000000, 10.000000
0.025020, 9.929541, 0.000000, 0.000000, 10.000000
0.025035, 9.967211, 0.000000, 0.000000, 10.000000
0.025050, 9.984742, 0.000000, 0.000000, 10.000000
0.025065, 9.992899, 0.000000, 0.000000, 10.000000
0.025080, 9.996696, 0.000000, 0.000000, 10.000000
0.025095, 9.998462, 0.000000, 0.000000, 10.000000
0.025110, 9.999284, 0.000000, 0.000000, 10.000000
0.025125, 9.999667, 0.000000, 0.000000, 10.000000
0.025140, 9.999845, 0.000000, 0.000000, 10.000000
0.025155, 9.999928, 0.000000, 0.000000, 10.000000
0.025170, 9.999966, 0.000000, 0.000000, 10.000000
0.025185, 9.999984, 0.000000, 0.000000, 10.000000
0.025200, 9.999993, 0.000000, 0.000000, 10.000000
0.025215, 9.999997, 0.000000, 0.000000, 10.000000
0.025230, 9.999998, 0.000000, 0.000000, 10.000000
0.025245, 9.999999, 0.000000, 0.000000, 10.000000
0.025260, 10.000000, 0.000000, 0.000000, 10.000000
0.025275, 10.000000, 0.000000, 0.000000, 10.000000
0.025290, 10.000000, 0.000000, 0.000000, 10.000000
0.025305, 10.000000, 0.000000, 0.000000, 10.000000
0.025320, 10.000000, 0.000000, 0.000000, 10.000000
0.025335, 10.000000, 0.000000, 0.000000, 10.000000
0.025350, 10.000000, 0.000000, 0.000000, 10.000000
0.025365, 10.000000, 0.000000, 0.000000, 10.000000
0.025380, 10.000000, 0.000000, 0.000000, 10.000000
0.025395, 10.000000, 0.000000, 0.000000, 10.000000
0.025410, 10.000000, 0.000000, 0.000000, 10.000000
0.025425, 10.000000, 0.000000, 0.000000, 10.000000
0.025440, 10.000000, 0.000000, 0.000000, 10.000000
0.025455, 10.000000, 0.000000, 0.000000, 10.000000
0.025470, 10.000000, 0.000000, 0.000000, 10.000000
0.025485, 10.000000, 0.000000, 0.000000, 10.000000
0.025500, 10.000000, 0.000000, 0.000000, 10.000000
0.025515, 10.000000, 0.000000, 0.000000, 10.000000
0.025530, 10.000000, 0.000000, 0.000000, 10.000000
0.025545, 10.000000, 0.000000, 0.000000, 10.000000
0.025560, 10.000000, 0.000000, 0.000000, 10.000000
0.025575, 10.000000, 0.000000, 0.000000, 10.000000
0.025590, 10.000000, 0.000000, 0.000000, 10.000000
0.025605, 10.000000, 0.000000, 0.000000, 10.000000
0.025620, 10.000000, 0.000000, 0.000000, 10.000000
0.025635, 10.000000, 0.000000, 0.000000, 10.000000
0.025650, 10.000000, 0.000000, 0.000000, 10.000000
0.025665, 10.000000, 0.000000, 0.000000, 10.000000
0.025680, 10.000000, 0.000000, 0.000000, 10.000000
0.025695, 10.000000, 0.000000, 0.000000, 10.000000
0.025710, 10.000000, 0.000000, 0.000000, 10.000000
0.025725, 10.000000, 0.000000, 0.000000, 10.000000
0.025740, 10.000000, 0.000000, 0.000000, 10.000000
0.025755, 10.000000, 0.000000, 0.000000, 10.000000
0.025770, 10.000000, 0.000000, 0.000000, 10.000000
0.025785, 10.000000, 0.000000, 0.000000, 10.000000
0.025800, 10.000000, 0.000000, 0.000000, 10.000000
0.025815, 10.000000, 0.000000, 0.000000, 10.000000
0.025830, 10.000000, 0.000000, 0.000000, 10.000000
0.025845, 10.000000, 0.000000, 0.000000, 10.000000
0.025860, 10.000000, 0.000000, 0.000000, 10.000000
0.025875, 10.000000, 0.000000, 0.000000, 10.000000
0.025890, 10.000000, 0.000000, 0.000000, 10.000000
0.025905, 10.000000, 0.000000, 0.000000, 10.000000
0.025920, 10.000000, 0.000000, 0.000000, 10.000000
0.025935, 10.000000, 0.000000, 0.000000, 10.000000
0.025950, 10.000000, 0.000000, 0.000000, 10.000000
0.025965, 10.000000, 0.000000, 0.000000, 10.000000
0.025980, 10.000000, 0.000000, 0.000000, 10.000000
0.025995, 10.000000, 0.000000, 0.000000, 10.000000
0.026010, 9.978342, 0.000000, 0.000000, 9.900000
0.026025, 9.890712, 0.000000, 0.000000, 9.750000
0.026040, 9.769737, 0.000000, 0.000000, 9.600000
0.026055, 9.633244, 0.000000, 0.000000, 9.450000
0.026070, 9.489529, 0.000000, 0.000000, 9.300000
0.026085, 9.342454, 0.000000, 0.000000, 9.150000
0.026100, 9.193815, 0.000000, 0.000000, 9.000000
0.026115, 9.044449, 0.000000, 0.000000, 8.850000
0.026130, 8.894743, 0.000000, 0.000000, 8.700000
0.026145, 8.744881, 0.000000, 0.000000, 8.550000
0.026160, 8.594944, 0.000000, 0.000000, 8.400000
0.026175, 8.444974, 0.000000, 0.000000, 8.250000
0.026190, 8.294988, 0.000000, 0.000000, 8.100000
0.026205, 8.144994, 0.000000, 0.000000, 7.950000
0.026220, 7.994997, 0.000000, 0.000000, 7.800000
0.026235, 7.844999, 0.000000, 0.000000, 7.650000
0.026250, 7.694999, 0.000000, 0.000000, 7.500000
0.026265, 7.545000, 0.000000, 0.000000, 7.350000
0.026280, 7.395000, 0.000000, 0.000000, 7.200000
0.026295, 7.245000, 0.000000, 0.000000, 7.050000
0.026310, 7.095000, 0.000000, 0.000000, 6.900000
0.026325, 6.945000, 0.000000, 0.000000, 6.750000
0.026340, 6.795000, 0.000000, 0.000000, 6.600000
0.026355, 6.645000, 0.000000, 0.000000, 6.450000
0.026370, 6.495000, 0.000000, 0.000000, 6.300000
0.026385, 6.345000, 0.000000, 0.000000, 6.150000
0.026400, 6.195000, 0.000000, 0.000000, 6.000000
0.026415, 6.045000, 0.000000, 0.000000, 5.850000
0.026430, 5.895000, 0.000000, 0.000000, 5.700000
0.026445, 5.745000, 0.000000, 0.000000, 5.550000
0.026460, 5.595000, 0.000000, 0.000000, 5.400000
0.026475, 5.445000, 0.000000, 0.000000, 5.250000
0.026490, 5.295000, 0.000000, 0.000000, 5.100000
0.026505, 5.145000, 0.000000, 0.000000, 4.950000
0.026520, 4.995000, 0.000000, 0.000000, 4.800000
0.026535, 4.845000, 0.000000, 0.000000, 4.650000
0.026550, 4.695000, 0.000000, 0.000000, 4.500000
0.026565, 4.545000, 0.000000, 0.000000, 4.350000
0.026580, 4.395000, 0.000000, 0.000000, 4.200000
0.026595, 4.245000, 0.000000, 0.000000, 4.050000
0.026610, 4.095000, 0.000000, 0.000000, 3.900000
0.026625, 3.945000, 0.000000, 0.000000, 3.750000
0.026640, 3.795000, 0.000000, 0.000000, 3.600000
0.026655, 3.645000, 0.000000, 0.000000, 3.450000
0.026670, 3.495000, 0.000000, 0.000000, 3.300000
0.026685, 3.345000, 0.000000, 0.000000, 3.150000
0.026700, 3.195000, 0.000000, 0.000000, 3.000000
0.026715, 3.045000, 0.000000, 0.000000, 2.850000
0.026730, 2.895000, 0.000000, 0.000000, 2.700000
0.026745, 2.745000, 0.000000, 0.000000, 2.550000
0.026760, 2.595000, 0.000000, 0.000000, 2.400000
0.026775, 2.445000, 0.000000, 0.000000, 2.250000
0.026790, 2.295000, 0.000000, 0.000000, 2.100000
0.026805, 2.145000, 0.000000, 0.000000, 1.950000
0.026820, 1.995000, 0.000000, 0.000000, 1.800000
0.026835, 1.845000, 0.000000, 0.000000, 1.650000
0.026850, 1.695000, 0.000000, 0.000000, 1.500000
0.026865, 1.545000, 0.000000, 0.000000, 1.350000
0.026880, 1.395000, 0.000000, 0.000000, 1.200000
0.026895, 1.245000, 0.000000, 0.000000, 1.050000
0.026910, 1.095000, 0.000000, 0.000000, 0.900000
0.026925, 0.945000, 0.000000, 0.000000, 0.750000
0.026940, 0.795000, 0.000000, 0.000000, 0.600000
0.026955, 0.645000, 0.000000, 0.000000, 0.450000
0.026970, 0.495000, 0.000000, 0.000000, 0.300000
0.026985, 0.345000, 0.000000, 0.000000, 0.150000
0.027000, 0.195000, 0.000000, 0.000000, -0.000000
0.027015, 0.045000, 0.000000, 0.000000, -0.150000
0.027030, -0.105000, 0.000000, 0.000000, -0.300000
0.027045, -0.255000, 0.000000, 0.000000, -0.450000
0.027060, -0.405000, 0.000000, 0.000000, -0.600000
0.027075, -0.555000, 0.000000, 0.000000, -0.750000
0.027090, -0.705000, 0.000000, 0.000000, -0.900000
0.027105, -0.855000, 0.000000, 0.000000, -1.050000
0.027120, -1.005000, 0.000000, 0.000000, -1.200000
0.027135, -1.155000, 0.000000, 0.000000, -1.350000
0.027150, -1.305000, 0.000000, 0.000000, -1.500000
0.027165, -1.455000, 0.000000, 0.000000, -1.650000
0.027180, -1.605000, 0.000000, 0.000000, -1.800000
0.027195, -1.755000, 0.000000, 0.000000, -1.950000
0.027210, -1.905000, 0.000000, 0.000000, -2.100000
0.027225, -2.055000, 0.000000, 0.000000, -2.250000
0.027240, -2.205000, 0.000000, 0.000000, -2.400000
0.027255, -2.355000, 0.000000, 0.000000, -2.550000
0.027270, -2.505000, 0.000000, 0.000000, -2.700000
0.027285, -2.655000, 0.000000, 0.000000, -2.850000
0.027300, -2.805000, 0.000000, 0.000000, -3.000000
0.027315, -2.955000, 0.000000, 0.000000, -3.150000
0.027330, -3.105000, 0.000000, 0.000000, -3.300000
0.027345, -3.255000, 0.000000, 0.000000, -3.450000
0.027360, -3.405000, 0.000000, 0.000000, -3.600000
0.027375, -3.555000, 0.000000, 0.000000, -3.750000
0.027390, -3.705000, 0.000000, 0.000000, -3.900000
0.027405, -3.855000, 0.000000, 0.000000, -4.050000
0.027420, -4.005000, 0.000000, 0.000000, -4.200000
0.027435, -4.155000, 0.000000, 0.000000, -4.350000
0.027450, -4.305000, 0.000000, 0.000000, -4.500000
0.027465, -4.455000, 0.000000, 0.000000, -4.650000
0.027480, -4.605000, 0.000000, 0.000000, -4.800000
0.027495, -4.755000, 0.000000, 0.000000, -4.950000
0.027510, -4.905000, 0.000000, 0.000000, -5.100000
0.027525, -5.055000, 0.000000, 0.000000, -5.250000
0.027540, -5.205000, 0.000000, 0.000000, -5.400000
0.027555, -5.355000, 0.000000, 0.000000, -5.550000
0.027570, -5.505000, 0.000000, 0.000000, -5.700000
0.027585, -5.655000, 0.000000, 0.000000, -5.850000
0.027600, -5.805000, 0.000000, 0.000000, -6.000000
0.027615, -5.955000, 0.000000, 0.000000, -6.150000
0.027630, -6.105000, 0.000000, 0.000000, -6.300000
0.027645, -6.255000, 0.000000, 0.000000, -6.450000
0.027660, -6.405000, 0.000000, 0.000000, -6.600000
0.027675, -6.555000, 0.000000, 0.000000, -6.750000
0.027690, -6.705000, 0.000000, 0.000000, -6.900000
0.027705, -6.855000, 0.000000, 0.000000, -7.050000
0.027720, -7.005000, 0.000000, 0.000000, -7.200000
0.027735, -7.155000, 0.000000, 0.000000, -7.350000
0.027750, -7.305000, 0.000000, 0.000000, -7.500000
0.027765, -7.455000, 0.000000, 0.000000, -7.650000
0.027780, -7.605000, 0.000000, 0.000000, -7.800000
0.027795, -7.755000, 0.000000, 0.000000, -7.950000
0.027810, -7.905000, 0.000000, 0.000000, -8.100000
0.027825, -8.055000, 0.000000, 0.000000, -8.250000
0.027840, -8.205000, 0.000000, 0.000000, -8.400000
0.027855, -8.355000, 0.000000, 0.000000, -8.550000
0.027870, -8.505000, 0.000000, 0.000000, -8.700000
0.027885, -8.655000, 0.000000, 0.000000, -8.850000
0.027900, -8.805000, 0.000000, 0.000000, -9.000000
0.027915, -8.955000, 0.000000, 0.000000, -9.150000
0.027930, -9.105000, 0.000000, 0.000000, -9.300000
0.027945, -9.255000, 0.000000, 0.000000, -9.450000
0.027960, -9.405000, 0.000000, 0.000000, -9.600000
0.027975, -9.555000, 0.000000, 0.000000, -9.750000
0.027990, -9.705000, 0.000000, 0.000000, -9.900000
0.028005, -9.848590, 0.000000, 0.000000, -10.000000
0.028020, -9.929541, 0.000000, 0.000000, -10.000000
0.028035, -9.967211, 0.000000, 0.000000, -10.000000
0.028050, -9.984742, 0.000000, 0.000000, -10.000000
0.028065, -9.992899, 0.000000, 0.000000, -10.000000
0.028080, -9.996696, 0.000000, 0.000000, -10.000000
0.028095, -9.998462, 0.000000, 0.000000, -10.000000
0.028110, -9.999284, 0.000000, 0.000000, -10.000000
0.028125, -9.999667, 0.000000, 0.000000, -10.000000
0.028140, -9.999845, 0.000000, 0.000000, -10.000000
0.028155, -9.999928, 0.000000, 0.000000, -10.000000
0.028170, -9.999966, 0.000000, 0.000000, -10.000000
0.028185, -9.999984, 0.000000, 0.000000, -10.000000
0.028200, -9.999993, 0.000000, 0.000000, -10.000000
0.028215, -9.999997, 0.000000, 0.000000, -10.000000
0.028230, -9.999998, 0.000000, 0.000000, -10.000000
0.028245, -9.999999, 0.000000, 0.000000, -10.000000
0.028260, -10.000000, 0.000000, 0.000000, -10.000000
0.028275, -10.000000, 0.000000, 0.000000, -10.000000
0.028290, -10.000000, 0.000000, 0.000000, -10.000000
0.028305, -10.000000, 0.000000, 0.000000, -10.000000
0.028320, -10.000000, 0.000000, 0.000000, -10.000000
0.028335, -10.000000, 0.000000, 0.000000, -10.000000
0.028350, -10.000000, 0.000000, 0.000000, -10.000000
0.028365, -10.000000, 0.000000, 0.000000, -10.000000
0.028380, -10.000000, 0.000000, 0.000000, -10.000000
0.028395, -10.000000, 0.000000, 0.000000, -10.000000
0.028410, -10.000000, 0.000000, 0.000000, -10.000000
0.028425, -10.000000, 0.000000, 0.000000, -10.000000
0.028440, -10.000000, 0.000000, 0.000000, -10.000000
0.028455, -10.000000, 0.000000, 0.000000, -10.000000
0.028470, -10.000000, 0.000000, 0.000000, -10.000000
0.028485, -10.000000, 0.000000, 0.000000, -10.000000
0.028500, -10.000000, 0.000000, 0.000000, -10.000000
0.028515, -10.000000, 0.000000, 0.000000, -10.000000
0.028530, -10.000000, 0.000000, 0.000000, -10.000000
0.028545, -10.000000, 0.000000, 0.000000, -10.000000
0.028560, -10.000000, 0.000000, 0.000000, -10.000000
0.028575, -10.000000, 0.000000, 0.000000, -10.000000
0.028590, -10.000000, 0.000000, 0.000000, -10.000000
0.028605, -10.000000, 0.000000, 0.000000, -10.000000
0.028620, -10.000000, 0.000000, 0.000000, -10.000000
0.028635, -10.000000, 0.000000, 0.000000, -10.000000
0.028650, -10.000000, 0.000000, 0.000000, -10.000000
0.028665, -10.000000, 0.000000, 0.000000, -10.000000
0.028680, -10.000000, 0.000000, 0.000000, -10.000000
0.028695, -10.000000, 0.000000, 0.000000, -10.000000
0.028710, -10.000000, 0.000000, 0.000000, -10.000000
0.028725, -10.000000, 0.000000, 0.000000, -10.000000
0.028740, -10.000000, 0.000000, 0.000000, -10.000000
0.028755, -10.000000, 0.000000, 0.000000, -10.000000
0.028770, -10.000000, 0.000000, 0.000000, -10.000000
0.028785, -10.000000, 0.000000, 0.000000, -10.000000
0.028800, -10.000000, 0.000000, 0.000000, -10.000000
0.028815, -10.000000, 0.000000, 0.000000, -10.000000
0.028830, -10.000000, 0.000000, 0.000000, -10.000000
0.028845, -10.000000, 0.000000, 0.000000, -10.000000
0.028860, -10.000000, 0.000000, 0.000000, -10.000000
